編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPROMLTKKIMFFDF56EC,保長段,4.00,都市：住
RPTUMLTKKIMFFCF07CC,中正段,.00,都市：其他
RPSNMLKLKIMFFDF38EC,保長段,12.64,都市：住
RPUOMLTKKIMFFDF86EC,保長段,4.00,都市：住
RPWOMLTKKIMFFHF27CC,大仁段,.00,都市：住
RPWPMLTKKIMFFHF37CC,捷運段,.00,都市：其他
RPWPMLTKKIMFFHF37CC,捷運段,.00,都市：其他
RPWPMLTKKIMFFHF37CC,捷運段,.00,都市：住
RPUNMLTKKIMFFBF98CC,同興段,8.70,都市：商
RPTNMLKLKIMFFDF48EC,保長段,8.73,都市：住
RPXSMLTKKIMFFHF77CC,健康段,.00,都市：工
RPOQMLTKKIMFFHF66CC,永安段,.00,都市：商
RPOQMLTKKIMFFHF66CC,永安段,.00,都市：商
RPTNMLKLKIMFFBF08CC,自立段,.00,都市：商
RPQOMLKLKIMFFBF87CC,新工段一小段,.00,非都市：工業區 ; 非都市編定：丁種建築用地
RPPOMLKLKIMFFBF77CC,榮和段,.00,都市：住
RPQPMLKLKIMFFBF97CC,國宅段,16.67,都市：住
RPPUMLTKKIMFFHF17CC,水源段,.00,都市：商
RPOPMLKLKIMFFAF87EC,新板段三小段,.00,都市：其他
RPSNMLKLKIMFFGF48CC,中華段,.00,都市：住
RPUPMLKLKIMFFAF28CC,民族段,27.03,都市：住
RPXOMLKLKIMFFEF88CC,海天段,8.04,都市：住
RPPNMLKLKIMFFIF38CC,仁愛段,13.94,都市：住
RPQNMLKLKIMFFIF48CC,大學段一小段,32.88,都市：住
RPQOMLKLKIMFFIF58CC,三福段,381.95,都市：其他
RPSNMLKLKIMFFIF68CC,中山段,19.60,都市：住
RPVNMLKLKIMFFIF98CC,大學段一小段,18.80,都市：商
RPUNMLKLKIMFFCF28CC,中正段,.00,都市：其他
RPTPMLKLKIMFFIF98CC,大學段二小段,51.15,都市：住
RPPTMLTKKIMFFCF56CC,中正段,.00,都市：其他
RPUOMLKLKIMFFCF38CC,中正段,.00,都市：其他
RPQOMLKLKIMFFCF97CC,中正段,.00,都市：其他
RPROMLKLKIMFFCF08CC,中正段,.00,都市：其他
RPSOMLKLKIMFFCF18CC,中正段,.00,都市：其他
RPOOMLKLKIMFFCF77CC,中正段,.00,都市：其他
RPWNMLKLKIMFFCF48CC,中正段,.00,都市：其他
RPVOMLKLKIMFFCF48CC,中正段,.00,都市：其他
RPQOMLKLKIMFFEF18CC,海天段,7.30,都市：住
RPXOMLKLKIMFFCF68CC,中正段,.00,都市：其他
RPOPMLKLKIMFFCF87CC,中正段,.00,都市：其他
RPWOMLKLKIMFFCF58CC,中正段,.00,都市：其他
RPRPMLKLKIMFFCF18CC,中正段,.00,都市：其他
RPTQMLKLKIMFFCF48CC,中正段,.00,都市：其他
RPTPMLKLKIMFFCF38CC,中正段,.00,都市：其他
RPPQMLKLKIMFFCF08CC,中正段,.00,都市：其他
RPSNMLKLKIMFFEF28CC,馬偕段,6.81,都市：工
RPQNMLKLKIMFFEF08CC,馬偕段,6.69,都市：工
RPOQMLKLKIMFFCF97CC,中正段,.00,都市：其他
RPWPMLKLKIMFFCF68CC,中正段,.00,都市：其他
RPRQMLKLKIMFFCF28CC,中正段,.00,都市：其他
RPSPMLKLKIMFFCF28CC,中正段,.00,都市：其他
RPORMLKLKIMFFCF08CC,中正段,.00,都市：其他
RPSQMLKLKIMFFCF38CC,中正段,.00,都市：其他
RPRRMLKLKIMFFCF38CC,中正段,.00,都市：其他
RPPRMLKLKIMFFCF18CC,中正段,.00,都市：其他
RPXQMLKLKIMFFCF88CC,中正段,.00,都市：其他
RPTRMLKLKIMFFCF58CC,中正段,.00,都市：其他
RPQRMLKLKIMFFCF28CC,中正段,.00,都市：其他
RPUQMLKLKIMFFCF58CC,中正段,.00,都市：其他
RPWQMLKLKIMFFCF78CC,中正段,.00,都市：其他
RPURMLKLKIMFFCF68CC,中正段,.00,都市：其他
RPWRMLKLKIMFFCF88CC,中正段,.00,都市：其他
RPXRMLKLKIMFFCF98CC,中正段,.00,都市：其他
RPTSMLKLKIMFFCF68CC,中正段,.00,都市：其他
RPSSMLKLKIMFFCF58CC,中正段,.00,都市：其他
RPRSMLKLKIMFFCF48CC,中正段,.00,都市：其他
RPPSMLKLKIMFFCF28CC,中正段,.00,都市：其他
RPQSMLKLKIMFFCF38CC,中正段,.00,都市：其他
RPUSMLKLKIMFFCF78CC,中正段,.00,都市：其他
RPOSMLKLKIMFFCF18CC,復興段,.00,都市：工
RPTTMLKLKIMFFCF78CC,中正段,.00,都市：其他
RPSTMLKLKIMFFCF68CC,中正段,.00,都市：其他
RPPTMLKLKIMFFCF38CC,中正段,.00,都市：其他
RPRTMLKLKIMFFCF58CC,中正段,.00,都市：其他
RPQTMLKLKIMFFCF48CC,中正段,.00,都市：其他
RPVSMLKLKIMFFCF88CC,中正段,.00,都市：其他
RPWSMLKLKIMFFCF98CC,中正段,.00,都市：其他
RPXSMLKLKIMFFCF09CC,中正段,.00,都市：其他
RPUTMLKLKIMFFCF88CC,中正段,.00,都市：其他
RPOTMLKLKIMFFCF28CC,中正段,.00,都市：其他
