編號,屋齡,建物移轉面積(平方公尺),主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area (square meter),the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLMJLHNFFBP68CA,,176.30,見其他登記事項,鋼筋混凝土造,106年11月28日,三層,一層 二層 三層 騎樓 見其他登記事項
RPPNMLRJKHNFFEP76DA,23,150.46,住家用,鋼筋混凝土造,84年5月26日,十五層,五層
RPPNMLRJKHNFFEP76DA,23,2.20,共有部份,鋼筋混凝土造,84年5月26日,,
RPPNMLRJKHNFFEP76DA,23,18.78,共有部份,鋼筋混凝土造,84年5月26日,十五層,
RPPNMLRJKHNFFEP76DA,23,1.20,共有部份,鋼筋混凝土造,84年5月26日,,
RPPNMLRJKHNFFEP76DA,23,36.67,見其他登記事項,鋼筋混凝土造,84年5月26日,地下二層,
RPPNMLRJKHNFFEP76DA,23,.69,共有部份,鋼筋混凝土造,84年5月26日,,
RPPNMLRJLHNFFFP86CA,17,100.29,住家用,鋼筋混凝土造,90年5月17日,十一層,一層
RPPNMLRJLHNFFFP86CA,17,20.84,見其他登記事項,鋼筋混凝土造,90年5月17日,十一層,
RPPNMLRJLHNFFFP86CA,17,23.86,見其他登記事項,鋼筋混凝土造,90年5月17日,十一層,
RPPNMLRJLHNFFFP86CA,17,.71,見其他登記事項,鋼筋混凝土造,90年5月17日,十一層,
RPRNMLMJLHNFFDP98CA,1,196.29,見其他登記事項,鋼筋混凝土造,106年3月1日,三層,二層 三層 見其他登記事項
RPPNMLMKKHNFFAP68EA,35,86.83,住家用,加強磚造,71年8月2日,二層,一層 二層
RPSNMLMJLHNFFDP09CA,1,162.17,見其他登記事項,鋼筋混凝土造,106年3月1日,三層,二層 三層 見其他登記事項
RPUNMLSJKHNFFDP17CA,1,36.13,見其他登記事項,鋼筋混凝土造,105年7月22日,五層,三層
RPUNMLSJKHNFFDP17CA,1,15.18,見其他登記事項,鋼筋混凝土造,105年7月22日,五層,
RPQNMLOLKHNFFDP56CA,1,199.20,見其他登記事項,鋼筋混凝土造,106年3月1日,三層,二層 三層 見其他登記事項
RPTNMLSJKHNFFDP07CA,1,37.31,見其他登記事項,鋼筋混凝土造,105年7月22日,五層,三層
RPTNMLSJKHNFFDP07CA,1,15.65,見其他登記事項,鋼筋混凝土造,105年7月22日,五層,
RPTNMLRJKHNFFBP76CA,24,221.19,住家用,鋼筋混凝土造,82年8月30日,四層,一層 二層 三層 四層
RPWNMLPJLHNFFEP27CA,,201.09,住家用,鋼筋混凝土造,106年12月10日,三層,一層 二層 三層 屋頂突出物
RPUNMLPJLHNFFEP07CA,,209.69,住家用,鋼筋混凝土造,106年12月10日,三層,一層 二層 三層 屋頂突出物
RPVNMLPJLHNFFEP17CA,,187.23,住家用,鋼筋混凝土造,106年12月10日,三層,一層 二層 三層 屋頂突出物
RPQNMLLLKHNFFDP88CA,10,249.60,見其他登記事項,鋼筋混凝土造,96年8月28日,四層,一層 二層 三層 四層 騎樓
RPQNMLRLKHNFFCP76CA,,206.81,見其他登記事項,鋼筋混凝土造,106年11月19日,四層,二層 三層 四層 騎樓 見其他登記事項
RPQOMLRJKHNFFAP09CA,,196.59,住家用,鋼筋混凝土造,106年10月6日,三層,一層 二層 三層
RPXNMLRLKHNFFAP27CA,2,228.81,見其他登記事項,鋼筋混凝土造,105年5月20日,三層,一層 二層 三層 屋頂突出物
RPTNMLRJKHNFFAP66CA,37,137.00,住家用,加強磚造,69年7月18日,二層,一層 二層 騎樓
RPOOMLQJKHNFFAP78CA,24,88.44,住家用,鋼筋混凝土造,83年1月5日,十一層,三層
RPOOMLQJKHNFFAP78CA,24,13.65,共同部份,鋼筋混凝土造,83年1月5日,十一層,
RPOOMLQJKHNFFAP78CA,24,10.38,共同部份,鋼筋混凝土造,83年1月5日,十一層,
RPOOMLQJKHNFFAP78CA,24,8.86,停車空間,鋼筋混凝土造,83年1月5日,十一層,
RPTOMLTJKHNFFAP96CA,,157.27,住家用,鋼筋混凝土造,106年10月6日,三層,一層 二層 三層
RPPNMLLJLHNFFCP58CA,,180.27,住家用,鋼筋混凝土造,106年11月28日,三層,一層 二層 三層
RPQNMLLJLHNFFCP68CA,,180.27,住家用,鋼筋混凝土造,106年11月28日,三層,一層 二層 三層
RPQNMLRJKHNFFCP56CA,39,198.52,住商用,加強磚造,67年12月30日,二層,一層 二層 騎樓
RPPNMLQJKHNFFAP78CA,24,193.53,見其他登記事項,鋼筋混凝土造,83年1月20日,四層,一層 二層 三層 四層 電梯樓梯間
RPUOMLTJKHNFFAP07CA,2,162.60,住家用,鋼筋混凝土造,106年10月6日,三層,一層 二層 三層
RPROMLRJKHNFFAP56CA,2,176.68,住家用,鋼筋混凝土造,106年10月6日,三層,一層 二層 三層
RPQNMLSJKHNFFBP56CA,37,103.88,住商用,加強磚造,69年11月25日,二層,一層 二層 騎樓 電梯樓梯間
RPUNMLTJKHNFFEP37CA,23,141.08,住家用,鋼筋混凝土造,84年5月26日,十二層,八層
RPUNMLTJKHNFFEP37CA,23,3.03,共有部份,鋼筋混凝土造,84年5月26日,,
RPUNMLTJKHNFFEP37CA,23,24.68,共有部份,鋼筋混凝土造,84年5月26日,十二層,
RPUNMLTJKHNFFEP37CA,23,4.96,共有部份,鋼筋混凝土造,84年5月26日,,
RPRNMLMKKHNFFDP09DA,18,114.06,住家用,鋼筋混凝土造,88年7月30日,十四層,八層
RPRNMLMKKHNFFDP09DA,18,36.89,共有部份,鋼筋混凝土造,88年7月30日,十四層,
RPRNMLMKKHNFFDP09DA,18,2.14,住家用,鋼筋混凝土造,88年7月30日,十四層,
RPRNMLMKKHNFFDP09DA,18,19.26,見其他登記事項,鋼筋混凝土造,88年7月30日,十四層,
RPPNMLNKKHNFFDP88CA,11,48.88,住家用,鋼筋混凝土造,95年8月3日,五層,三層
RPPNMLNKKHNFFDP88CA,11,20.89,見其他登記事項,鋼筋混凝土造,95年8月3日,五層,
RPPNMLNKKHNFFDP88CA,11,16.12,見其他登記事項,鋼筋混凝土造,95年8月3日,五層,
RPQNMLTJKHNFFFP07CA,17,99.55,住家用,鋼筋混凝土造,90年4月9日,九層,三層
RPQNMLTJKHNFFFP07CA,17,46.55,見其他登記事項,鋼筋混凝土造,90年4月9日,九層,
RPQNMLTJKHNFFFP07CA,17,3.67,見其他登記事項,鋼筋混凝土造,90年4月9日,九層,
RPQNMLTJKHNFFFP07CA,17,13.43,見其他登記事項,鋼筋混凝土造,90年4月9日,九層,
RPROMLRLKHNFFDP07CA,,201.98,見其他登記事項,鋼筋混凝土造,106年10月19日,三層,一層 二層 三層 屋頂突出物
RPTNMLSJKHNFFCP17EA,2,151.64,住家用,鋼筋混凝土造,105年5月5日,三層,一層 二層 三層
RPTNMLMJLHNFFDP56CA,3,240.91,見其他登記事項,鋼筋混凝土造,104年3月13日,二層,一層 二層 地下一層
RPRNMLOJLHNFFDP56CA,,180.09,住家用,鋼筋混凝土造,106年11月1日,三層,一層 二層 三層
RPPNMLOJLHNFFDP98CA,,185.13,住家用,鋼筋混凝土造,106年10月31日,三層,一層 二層 三層
RPSNMLOJLHNFFDP66CA,,180.09,住家用,鋼筋混凝土造,106年11月1日,三層,一層 二層 三層
RPQNMLOJLHNFFDP09CA,,180.09,住家用,鋼筋混凝土造,106年10月31日,三層,一層 二層 三層
RPTNMLOJLHNFFDP76CA,,184.85,住家用,鋼筋混凝土造,106年11月1日,三層,一層 二層 三層
RPUNMLOJLHNFFDP86CA,,192.55,住家用,鋼筋混凝土造,106年11月1日,三層,一層 二層 三層
RPUNMLMKKHNFFEP76CA,22,176.55,住家用,鋼筋混凝土造,84年6月6日,四層,一層 二層 三層 四層
RPOOMLOJLHNFFDP98CA,,188.70,住家用,鋼筋混凝土造,106年9月22日,三層,一層 二層 三層
RPXNMLOJLHNFFDP17CA,,188.70,住家用,鋼筋混凝土造,106年9月22日,三層,一層 二層 三層
RPRNMLMLKHNFFBP88CA,36,113.69,住家用,加強磚造,70年9月1日,二層,一層 二層 騎樓 電梯樓梯間
RPVNMLQLKHNFFAP96CA,23,114.55,住商用,鋼筋混凝土造,83年9月1日,八層,一層
RPVNMLQLKHNFFAP96CA,23,12.75,共同部份,鋼筋混凝土造,83年9月1日,八層,
RPPNMLPJLHNFFDP09CA,27,158.49,住家用,加強磚造,79年8月24日,二層,一層 二層
RPOOMLSJKHNFFDP66CA,23,44.47,住家用,鋼筋混凝土造,84年4月6日,十二層,六層
RPOOMLSJKHNFFDP66CA,23,2.11,共有部份,鋼筋混凝土造,84年4月6日,十二層,
RPOOMLSJKHNFFDP66CA,23,6.69,共有部份,鋼筋混凝土造,84年4月6日,十二層,
RPOOMLMKKHNFFAP48CA,35,82.98,住家用,加強磚造,71年8月2日,二層,一層 二層
RPROMLTJKHNFFAP76CA,23,181.32,住家用,鋼筋混凝土造,84年7月1日,四層,一層 二層 三層 四層 電梯樓梯間 夾層
RPPOMLOJLHNFFDP09CA,,96.06,住家用,鋼筋混凝土造,106年9月22日,三層,一層 二層 三層
RPPOMLOJLHNFFDP09CA,,96.06,住家用,鋼筋混凝土造,106年9月22日,三層,一層 二層 三層
RPXNMLSJKHNFFDP47CA,14,226.69,住家用,鋼筋混凝土造,93年2月27日,四層,一層 二層 三層 四層
RPPPMLTJKHNFFAP66CA,6,222.23,見其他登記事項,鋼筋混凝土造,100年6月21日,三層,一層 二層 三層 電梯樓梯間
RPPOMLNKKHNFFAP68CA,4,273.71,住家用,鋼筋混凝土造,102年12月12日,四層,一層 二層 三層 四層
RPPOMLNKKHNFFAP68CA,4,.85,住家用,鋼筋混凝土造,102年12月12日,二層,
RPPNMLTJKHNFFAP09CA,23,155.71,住家用,鋼筋混凝土造,83年8月25日,三層,一層 二層 三層 電梯樓梯間
RPVNMLTJKHNFFAP07CA,23,37.33,住家用,鋼筋混凝土造,83年11月15日,十二層,六層
RPVNMLTJKHNFFAP07CA,23,5.55,共同部份,鋼筋混凝土造,83年11月15日,十二層,
RPVNMLTJKHNFFAP07CA,23,6.76,共同部份,鋼筋混凝土造,83年11月15日,十二層,
RPXNMLSJKHNFFCP37CA,11,148.55,見其他登記事項,鋼筋混凝土造,96年2月9日,八層,一層 二層 三層 騎樓
RPVNMLSJKHNFFCP17CA,1,195.21,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPPOMLSJKHNFFCP66CA,1,195.21,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPWNMLSJKHNFFCP27CA,1,195.21,住家用,鋼筋混凝土造,106年6月15日,三層,一層 二層 三層
RPRNMLQJLHNFFDP76CA,,192.26,住家用,鋼筋混凝土造,106年9月22日,三層,一層 二層 三層
RPSNMLQLKHNFFCP86CA,,189.72,見其他登記事項,鋼筋混凝土造,106年7月2日,三層,一層 二層 三層 屋頂突出物 騎樓
RPPNMLLJLHNFFEP78CA,37,107.82,住商用,加強磚造,70年5月20日,二層,一層 二層 騎樓
RPWNMLOJLHNFFDP07CA,,94.35,住家用,鋼筋混凝土造,106年9月22日,三層,一層 二層 三層
RPWNMLOJLHNFFDP07CA,,94.35,住家用,鋼筋混凝土造,106年9月22日,三層,一層 二層 三層
RPTNMLTJKHNFFDP27DA,24,18.85,住家用,鋼筋混凝土造,83年6月14日,九層,七層
RPTNMLTJKHNFFDP27DA,24,7.74,共有部份,鋼筋混凝土造,83年6月14日,九層,
RPTNMLTJKHNFFCP27EA,37,133.28,住商用,加強磚造,70年1月31日,二層,一層 二層 騎樓
RPTNMLRLKHNFFAP96DA,16,169.60,住家用,鋼筋混凝土造,90年12月27日,三層,一層 二層 三層 電梯樓梯間
RPWNMLMJLHNFFDP86CA,1,193.86,見其他登記事項,鋼筋混凝土造,106年3月1日,三層,二層 三層 見其他登記事項
RPPNMLLLKHNFFAP68EA,21,27.85,住家用,鋼筋混凝土造,86年5月15日,十六層,九層
RPPNMLLLKHNFFAP68EA,21,9.16,共同部份,鋼筋混凝土造,86年5月15日,十六層,
RPPNMLLLKHNFFAP68EA,21,4.42,共同部份,鋼筋混凝土造,86年5月15日,十六層,
RPPNMLOLKHNFFDP09CA,1,193.86,見其他登記事項,鋼筋混凝土造,106年3月1日,三層,二層 三層 見其他登記事項
RPWNMLQLKHNFFAP07CA,24,83.94,住家用,鋼筋混凝土造,83年3月30日,七層,六層
RPWNMLQLKHNFFAP07CA,24,25.02,共同部份,鋼筋混凝土造,83年3月30日,七層,
