編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPWRMLKMQHIFFBH66EB,洽溪段,147.65,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPXRMLKMQHIFFBH76EB,洽溪段,153.57,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPOSMLKMQHIFFBH58EB,洽溪段,115.29,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPPSMLKMQHIFFBH68EB,洽溪段,115.75,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQSMLKMQHIFFBH78EB,洽溪段,133.52,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQSMLKMQHIFFBH78EB,洽溪段,6.47,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPQSMLKMQHIFFBH78EB,洽溪段,2.18,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPVSMLKMQHIFFBH66EB,洽溪段,121.67,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPVSMLKMQHIFFBH66EB,洽溪段,10.32,非都市：特定農業區 ; 非都市編定：農牧用地
RPWSMLKMQHIFFBH76EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPWSMLKMQHIFFBH76EB,洽溪段,13.13,非都市：特定農業區 ; 非都市編定：農牧用地
RPXSMLKMQHIFFBH86EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPXSMLKMQHIFFBH86EB,洽溪段,9.65,非都市：特定農業區 ; 非都市編定：農牧用地
RPOTMLKMQHIFFBH68EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPOTMLKMQHIFFBH68EB,洽溪段,13.52,非都市：特定農業區 ; 非都市編定：農牧用地
RPPTMLKMQHIFFBH78EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
RPPTMLKMQHIFFBH78EB,洽溪段,11.40,非都市：特定農業區 ; 非都市編定：農牧用地
RPQTMLKMQHIFFBH88EB,洽溪段,116.66,非都市：特定農業區 ; 非都市編定：甲種建築用地
